0.023692299	0.029850695	0.022830833	-0.022362566	0.041933965	0.022711087	-0.028604114	0.048292074	0.01515856	-0.036059164	-0.039122272	-0.031084156	-0.033178642	-0.0215845	-0.023322022	-0.0126977675	0.018920746	-0.045041025	-0.0050220266	0.02847341	0.025083851	0.02691586	0.027397323	-0.01765722	0.028890524	-0.046254754	0.006790422	0.026825834	0.022100154	0.042559396	0.027279112	-0.040115546	0.04355127	0.027927402	0.0011393055	-0.0020661354	0.03500125	0.034913752	0.027366053	0.026067767	-0.0024254322	-0.022553002	-0.0049972646	-0.0029537901	0.028638635	0.030367482	-0.021178175	-0.028923213	-0.03458179	-0.0010268576	0.015035514	0.041427467	0.04260962	0.023470033	0.00731064	-0.041100632	-0.041695405	0.023662057	-0.012598373	-0.037085116	-0.048531234	-0.04557996	-0.0165645	0.004365884
-0.07773644	0.09041198	-0.09750869	-0.041090026	-0.076899506	0.02196125	0.045906484	-0.017795136	-0.105918095	-0.052834973	0.123672046	-0.1969202	0.06462597	-0.0044682235	-0.0409491	-0.03331048	0.050544478	-0.20726645	0.047011323	0.115444824	-0.016908815	-0.03623798	0.022294661	0.10143817	-0.024133656	-0.16323392	-0.024295112	0.0095383385	-0.012536952	0.01748645	0.056159697	-0.026081305	-0.041852076	0.14278455	0.030900054	0.030041656	0.10071381	0.06324069	-0.022258034	-0.092600666	-0.0069276164	0.0029619131	-0.027708078	0.046241034	0.10946383	-0.17564759	0.020071622	-0.090824716	-0.09160991	-0.15711524	-0.03730373	0.0069531216	0.007349856	-0.01531808	-0.017329598	-0.012917406	-0.094474636	-0.00900361	0.03899536	-0.008803639	-0.048872273	-0.06585447	0.09586402	-0.07037157
0.031858288	-0.014761016	0.020867713	0.08702862	-0.011827108	-0.06382274	-0.026642963	0.05170564	-0.0711501	-0.006021175	-0.09209135	0.009102988	-0.07841998	0.091237046	0.008466682	0.040605225	0.039504923	-0.10284629	-0.1117168	0.10354592	-0.06294252	-0.038158007	-0.0059051747	0.0053106216	-0.03812381	-0.015014312	-0.0737585	0.056460496	0.024570428	0.0018173956	-0.049435597	0.0857565	0.0061238003	0.0263599	-0.025424525	-0.02634968	0.04710753	-0.094027214	-0.0059221326	0.13851058	-0.05169837	0.00043844758	0.050763886	0.06776934	-0.10187909	0.0008573163	0.05854771	0.13678586	0.08018919	-0.029140789	0.063062936	0.09450682	0.10943946	0.049629796	0.033816725	-0.048770573	0.13930145	0.08710004	0.06959315	-0.12081964	0.0135519495	0.0066441083	0.018320033	0.091909
0.1613428	0.21166876	-0.1568233	-0.016625691	-0.20246075	0.088594764	0.22043061	0.2000252	-0.16031629	-0.17606112	0.20517251	-0.2450101	-0.15263209	0.23975897	0.12730843	0.21619195	0.2282306	-0.17294937	-0.13260981	0.26097327	-0.19135478	-0.18143116	0.087032266	0.111604385	-0.11334466	-0.24875838	-0.12502073	0.15920001	-0.17452618	0.17949258	-0.21772136	0.20431092	-0.07969617	0.21177943	0.17192692	-0.15877944	0.23856021	-0.1457671	0.19917944	-0.12624757	0.13495196	-0.08501525	0.19977672	0.1386103	0.18315032	-0.21581353	0.17481253	0.06221941	0.04503469	-0.12871374	0.18912385	0.21815577	0.19435303	0.14957944	0.1458001	-0.19257955	0.08038466	0.077821486	0.20896855	-0.16424848	0.19359848	0.115708105	0.18731019	0.18431948
0.00721524	-0.06825206	-0.016002921	0.0855344	-0.12131451	0.08128034	0.035297852	0.052660972	-0.12321213	-0.070983976	-0.054395456	-0.0775749	-0.027870124	0.07619457	0.016007487	0.1194833	-0.07933831	-0.05126845	-0.09639487	-0.0678109	0.011815568	-0.003261101	-0.05553975	-0.012285167	-0.09760239	-0.037582625	-0.116164505	0.0829539	-0.01893072	0.025897322	-0.06546208	0.092447706	0.03901275	0.027070267	0.04255274	0.030395286	0.05513584	-0.05081521	0.08112663	-0.025707768	0.05690148	-0.022986988	0.069067165	-0.0074621276	0.027283488	-0.13116899	0.05032984	0.008580046	0.02963187	-0.090399444	0.029096453	0.071183115	0.04124664	0.109500095	-0.0032140792	-0.013950747	0.06813995	-0.0066469703	0.07667468	-0.07558408	0.10423531	0.05764491	-0.030911708	0.07226062
-0.0047810315	0.058783326	-0.011142463	0.0013770944	0.032336693	0.051687367	0.07227896	-0.09953589	0.03671572	-0.019423272	0.12518972	-0.027747672	0.08839013	0.011847826	-0.040573712	0.018097159	0.020055939	-0.1206761	0.07664014	0.08045453	0.050490357	-0.02623407	0.01769642	0.09006304	0.03850475	-0.14608127	0.10182035	-0.041333124	0.06412925	-0.05253979	0.04777086	-0.079651974	-0.08806091	0.07590297	-0.03914173	0.010788837	0.058222044	0.07086855	0.053612262	-0.17552087	-0.07561877	0.060639188	-0.05994915	0.053234156	-0.051825095	-0.07490757	-0.06411752	-0.084244065	-0.004790624	-0.104340486	-0.1058759	-0.010007277	-0.029971292	-0.011553956	-0.0787147	0.081553556	-0.09216336	-0.06572752	-0.055194225	0.06851745	-0.051489398	0.0072104544	0.06883931	-0.04598098
-0.12295329	0.10761158	0.10683479	-0.15372793	0.19891019	-0.1650258	-0.2172235	-0.18354096	0.15208818	0.18516223	-0.09897035	0.11876524	0.19616272	-0.20566532	-0.13158621	-0.114267215	0.07910666	0.13280341	0.17906354	0.094551265	0.12970561	0.17139874	0.19425394	0.17923363	0.18485418	-0.024385491	0.1522001	-0.21929272	0.13945144	-0.2225257	0.20037696	-0.22191527	-0.1432327	0.057338104	-0.24483837	0.22056876	-0.16914397	0.158356	-0.1917767	-0.07526781	-0.20632325	0.22678114	-0.14928097	-0.13838734	-0.18955292	0.21180226	-0.14878555	-0.077739306	-0.08162405	0.093873896	-0.20455502	-0.20703813	-0.18766569	-0.13654494	-0.1613434	0.17010301	-0.12972549	-0.16050105	-0.21124299	0.1454428	-0.20106407	-0.16389899	0.122335516	-0.19214264
0.15991938	-0.15000646	0.025880791	0.20582388	0.013032266	0.079118	-0.023933146	0.17043355	-0.069752865	-0.07086047	-0.109340355	-0.045614783	-0.11923214	0.14685869	0.19604634	0.11306617	-0.07517149	0.07204325	-0.14288497	-0.109294586	-0.13303366	-0.06020402	-0.15573558	-0.1760215	-0.14954521	0.11667764	-0.18152668	0.14006273	-0.14788431	0.19323073	-0.19329983	0.14954537	0.16178937	-0.07159554	0.07208606	-0.14260626	-0.033631444	-0.14635278	0.07828496	0.04600875	0.11965065	-0.11649438	0.19196911	0.0042498168	-0.06899161	0.012691835	0.1784536	0.08799812	0.091405444	-0.070215866	0.17878042	0.077800505	0.22914323	0.14415437	0.1834501	-0.1146575	0.05630996	0.100797854	0.08670012	-0.18997437	0.1909168	0.21138585	-0.18408884	0.14211851
-0.04641227	-0.013088252	0.14121874	0.04277595	0.04489081	-0.11406547	-0.11590812	-0.03431107	0.08486137	0.14196731	-0.059335064	0.12427575	-0.045458715	-0.03542778	-0.07658674	-0.025081119	-0.11252609	0.041712772	-0.046118006	-0.019843666	0.040436275	0.07740322	0.007850022	0.04099318	0.06899678	0.035315666	-0.08043178	0.052041598	0.03612569	-0.029064415	-0.04293136	-0.01169879	0.041796874	-0.087433934	-0.1010274	0.12331598	-0.032244027	0.024675224	-0.021771735	0.074697964	-0.17502204	0.019512655	-0.014102568	-0.0685557	-0.17225954	0.06028438	-0.08438988	0.025886025	0.10313788	-0.0116359005	-0.0054238345	-0.09496668	-0.013748098	0.010089638	-0.03626078	0.07332337	0.14993045	0.019220788	-0.057753034	-0.11154033	-0.0068705184	-0.049088076	-0.036468253	0.0006378289
-0.0062151295	0.050561227	-0.067366764	-0.028954413	-0.100212075	0.018750878	0.033827618	-0.044915043	-0.062374145	-0.056322005	0.094474435	-0.0679438	0.019405376	-0.03739262	-0.02269729	0.011343118	0.053318914	-0.1617019	0.058874544	0.045609932	-0.031153645	-0.026018336	-0.014762505	0.057785388	-0.0013906556	-0.10094146	0.017894123	0.012959248	0.038154304	0.0059121586	0.0135416435	-0.057767816	-0.072582245	0.07463228	0.01005314	0.057019234	0.12390622	-0.0056779706	-0.0401258	-0.07559569	-0.007115999	-0.04193824	-0.0052042264	0.08748408	0.020392798	-0.10316572	0.0025875908	-0.01858122	-0.0565345	-0.10750448	-0.068873726	0.007286446	-0.013687918	-0.019900901	-0.074598126	0.057389494	-0.11092623	-0.044673372	0.021510208	0.008808805	-0.002201834	-0.023696393	0.07601839	-0.010465685
-0.21153983	0.09394166	0.19742553	-0.22089596	0.18005964	-0.13006537	-0.17367275	-0.23601015	0.22155426	0.12797631	-0.11501378	0.17002478	0.19683374	-0.14423689	-0.1393933	-0.12745842	0.1106204	0.09887269	0.10587179	0.08644154	0.2136212	0.17734013	0.21093765	0.2113934	0.19449311	0.13502449	0.1353862	-0.18121186	0.19777943	-0.21961905	0.2390174	-0.22085495	-0.1951609	-0.0372048	-0.17319393	0.20080657	-0.12135021	0.15971607	-0.131574	-0.06694974	-0.1276481	0.1348578	-0.14478682	-0.16606157	-0.13127181	0.13169327	-0.18863492	-0.17021	-0.124886476	0.1598933	-0.16268015	-0.2211224	-0.21348141	-0.16580187	-0.13181603	0.18104649	-0.08187312	-0.19607048	-0.20659156	0.14626196	-0.15667035	-0.20942192	0.124954	-0.1363555
-0.054378502	0.07102155	-0.024662083	-0.12075591	0.023546271	-0.0010735103	0.073765926	-0.05805002	0.054798186	0.053005125	0.031812787	-0.0064089447	0.051147904	0.041308645	-0.002408092	-0.024114007	0.06668227	-0.13427353	0.02911818	0.080493316	0.059416473	0.0126910275	0.09283081	0.113941826	0.0013468517	-0.10312294	0.09719286	-0.066792615	0.035592373	-0.010747066	0.07215071	-0.08014578	-0.066463724	0.08013634	-0.05254314	0.07392937	0.0694157	0.007443184	-0.043186054	-0.14855865	-0.0819798	0.000114717215	0.011772628	0.004314215	-0.04449724	-0.021583606	-0.016608596	-0.028852107	-0.06556671	-0.04441915	-0.04168519	-0.021204457	-0.09488597	-0.073103026	-0.032667194	0.023228945	-0.13296896	-0.047211766	0.045930456	0.095861934	-0.04195587	-0.072723515	0.11870061	-0.07768374
-0.14004923	0.07524235	0.06321254	-0.09613082	0.042747613	-0.07698274	-0.057764973	-0.09502908	0.14085709	0.12166208	-0.046618465	-0.0010614673	0.09255677	-0.04698945	-0.0530298	-0.0358347	0.07654696	-0.01757694	0.10358613	0.027876463	0.12689239	0.02514866	0.16361816	0.099431135	0.07701252	-0.032925054	0.13377807	-0.10783378	0.12502769	-0.11128093	0.13701855	-0.102876894	-0.06772018	0.09166256	-0.05298754	0.10352924	-0.0019531192	0.110144176	-0.13617036	-0.075201325	-0.06609178	0.058057033	-0.080412164	-0.09273872	-0.09796388	0.05279422	-0.11835526	-0.11428424	-0.07763051	0.05093216	-0.08800169	-0.062391758	-0.13811964	-0.14806637	-0.10269914	0.1384263	-0.102201276	-0.1453061	-0.07280165	0.06531987	-0.1171691	-0.071791895	0.11349926	-0.11838404
0.09481116	0.13068905	-0.13141456	-0.13451086	-0.11298727	0.1592955	0.13260317	0.10859114	-0.1068543	-0.17008014	0.079765156	-0.08312212	0.11085829	0.07717147	0.16337751	0.10965493	0.15858096	-0.11061613	0.017695619	0.06469226	-0.070030965	-0.1246891	0.058139898	-0.04069232	-0.13143921	-0.08167924	-0.03739	0.079471156	-0.08518924	0.06652048	-0.08327829	0.11361952	-0.057643104	0.13880052	0.06543014	-0.07509562	0.079410195	-0.14589545	0.09777245	-0.14179565	0.11405231	-0.14602555	0.04431043	0.13592799	0.12552176	-0.15056306	0.13933004	0.041933957	-0.08996006	-0.060453072	0.034901187	0.10562661	0.0727677	0.13392493	-0.04828107	-0.13522191	-0.1640315	-0.042232655	0.14751308	0.028630741	0.15981674	0.085166164	0.11611134	0.113514215
0.03266571	-0.07344877	0.19389945	0.09898281	0.05787561	-0.17598584	-0.14757614	-0.020259006	0.15109701	0.18025322	-0.14433396	0.12664166	-0.055769354	-0.10252654	-0.01775329	-0.03880881	-0.08501829	0.058325697	-0.13888177	-0.061573572	0.075264335	0.028976522	-0.038700383	-0.0697844	0.06130804	0.12508576	-0.1433912	-0.009324517	0.16873553	-0.00028083439	-0.0076145492	0.009185475	0.15748881	-0.088747665	-0.12105871	0.12757851	-0.20916948	0.04466552	-0.13435766	0.15391023	-0.17952977	0.034338083	-0.059560988	-0.1658507	-0.18232901	0.16807888	0.010569267	0.06667006	0.084340565	0.0018788986	-0.0036236949	-0.14863618	-0.054997962	-0.00868538	0.0061487225	0.11956905	0.11197999	0.080495276	-0.08599096	-0.18262939	-0.048266735	0.03701508	-0.122742265	0.02266659
0.050000608	0.13039286	-0.054179188	-0.051650017	-0.04825573	0.0042577297	0.10097451	0.07814653	-0.0354895	-0.108812995	0.060022388	-0.13878211	-0.045718707	0.066808596	0.02023728	0.1111825	0.16910936	-0.14809208	0.009438194	0.14558761	-0.13510536	-0.086480826	0.05116806	0.0657147	-0.04572168	-0.17142566	-0.007211754	0.10245648	-0.095511414	0.07546279	-0.10381243	0.059353426	-0.09024322	0.15055157	0.014945701	-0.022977572	0.12339907	-0.09089034	0.066747755	-0.013362899	0.06328198	-0.006813905	0.056143276	0.09952886	0.11186068	-0.12874389	0.12479925	0.024881447	-0.00030136312	-0.0645598	0.07105128	0.0768731	0.09148058	0.029738309	0.047571916	-0.056902442	-0.0022834619	-0.04462331	0.06617162	-0.08906853	0.084177405	0.048560806	0.18246809	0.020683985
